SD_SUB_SYSTEM,Discipline_Name,ITEM_Tag_NO,ITEM_Type_Code,PL_Punch_Category,PL_Punch_Description
DCS-01,IN,JNFF-5001_8,JUNCTION BOX,C,Preservation JB SHALL BE INSTALLED.
DCS-01,IN,JNFF-5001_8,JUNCTION BOX,C,Filling of additional support holes should be done.
DCS-01,IN,JNFF-5001_8,JUNCTION BOX,A,Earth JB Shall Be Installed.
DCS-01,IN,JNFF-6001,JUNCTION BOX,B,TOUCH UP JB JNFF 6001/4
DCS-01,IN,JNFF-6001,JUNCTION BOX,A,Grounding installed and connected.
DCS-01,IN,JNFF-6001,JUNCTION BOX,C,cleaning all of JB.
DCS-01,IN,JNFF-6001,JUNCTION BOX,A,tightening bolts and nuts shall be done.
DCS-01,IN,JNFF-6001,JUNCTION BOX,A,Name Plate should be install.(JNFF-7001-7)
DCS-01,IN,JNFF-6001,JUNCTION BOX,A,Termination shall be done.
DCS-01,IN,JNFF-6001,JUNCTION BOX,C,Filling of additional support holes should be done.
DCS-01,IN,JNFF-6001_1,JUNCTION BOX,C,Filling of additional support holes should be done.
DCS-01,IN,JNFF-6001_1,JUNCTION BOX,A,Termination shall be done.
DCS-01,IN,JNFF-6001_1,JUNCTION BOX,A,Name Plate should be install.(JNFF-7001-7)
DCS-01,IN,JNFF-6001_1,JUNCTION BOX,A,tightening bolts and nuts shall be done.
DCS-01,IN,JNFF-6001_1,JUNCTION BOX,A,Grounding installed and connected.
DCS-01,IN,JNFF-6001_1,JUNCTION BOX,C,cleaning all of JB.
DCS-01,IN,JNFF-6001_1,JUNCTION BOX,B,Touch up JB(JNFF 6001/4)
DCS-01,IN,JNFF-6001_2,JUNCTION BOX,B,TOUCH UP JB JNFF 6001/4
DCS-01,IN,JNFF-6001_2,JUNCTION BOX,C,cleaning all of JB.
DCS-01,IN,JNFF-6001_2,JUNCTION BOX,A,Grounding installed and connected.
DCS-01,IN,JNFF-6001_2,JUNCTION BOX,A,tightening bolts and nuts shall be done.
DCS-01,IN,JNFF-6001_2,JUNCTION BOX,A,Name Plate should be install.(JNFF-7001-7)
DCS-01,IN,JNFF-6001_2,JUNCTION BOX,A,Termination shall be done.
DCS-01,IN,JNFF-6001_2,JUNCTION BOX,C,Filling of additional support holes should be done.
DCS-01,IN,JNFF-6001_3,JUNCTION BOX,C,Filling of additional support holes should be done.
DCS-01,IN,JNFF-6001_3,JUNCTION BOX,A,Termination shall be done.
DCS-01,IN,JNFF-6001_3,JUNCTION BOX,A,Name Plate should be install.(JNFF-7001-7)
DCS-01,IN,JNFF-6001_3,JUNCTION BOX,A,tightening bolts and nuts shall be done.
DCS-01,IN,JNFF-6001_3,JUNCTION BOX,A,Grounding installed and connected.
DCS-01,IN,JNFF-6001_3,JUNCTION BOX,C,cleaning all of JB.
DCS-01,IN,JNFF-6001_3,JUNCTION BOX,B,TOUCH JB JNFF 6001/4
DCS-01,IN,JNFF-6001_4,JUNCTION BOX,B,TOUCH UP JB JNFF 6001/4
DCS-01,IN,JNFF-6001_4,JUNCTION BOX,C,cleaning all of JB.
DCS-01,IN,JNFF-6001_4,JUNCTION BOX,A,Grounding installed and connected.
DCS-01,IN,JNFF-6001_4,JUNCTION BOX,A,tightening bolts and nuts shall be done.
DCS-01,IN,JNFF-6001_4,JUNCTION BOX,A,Name Plate should be install.(JNFF-7001-7)
DCS-01,IN,JNFF-6001_4,JUNCTION BOX,A,Termination shall be done.
DCS-01,IN,JNFF-6001_4,JUNCTION BOX,C,Filling of additional support holes should be done.
DCS-01,IN,JNFF-6001_5,JUNCTION BOX,C,Filling of additional support holes should be done.
DCS-01,IN,JNFF-6001_5,JUNCTION BOX,A,Termination shall be done.
DCS-01,IN,JNFF-6001_5,JUNCTION BOX,A,Name Plate should be install.(JNFF-7001-7)
DCS-01,IN,JNFF-6001_5,JUNCTION BOX,A,tightening bolts and nuts shall be done.
DCS-01,IN,JNFF-6001_5,JUNCTION BOX,A,Grounding installed and connected.
DCS-01,IN,JNFF-6001_5,JUNCTION BOX,C,cleaning all of JB.
DCS-01,IN,JNFF-6001_5,JUNCTION BOX,B,TOUCH UP JB JNFF 6001/4
DCS-01,IN,JNFF-6001_6,JUNCTION BOX,B,TOUCH UP JB JNFF 6001/4
DCS-01,IN,JNFF-6001_6,JUNCTION BOX,C,cleaning all of JB.
DCS-01,IN,JNFF-6001_6,JUNCTION BOX,A,Grounding installed and connected.
DCS-01,IN,JNFF-6001_6,JUNCTION BOX,A,tightening bolts and nuts shall be done.
DCS-01,IN,JNFF-6001_6,JUNCTION BOX,A,Name Plate should be install.(JNFF-7001-7)
DCS-01,IN,JNFF-6001_6,JUNCTION BOX,A,Termination shall be done.
DCS-01,IN,JNFF-6001_6,JUNCTION BOX,C,Filling of additional support holes should be done.
DCS-01,IN,JNFF-6001_7,JUNCTION BOX,C,Filling of additional support holes should be done.
DCS-01,IN,JNFF-6001_7,JUNCTION BOX,A,Termination shall be done.
DCS-01,IN,JNFF-6001_7,JUNCTION BOX,A,Name Plate should be install.(JNFF-7001-7)
DCS-01,IN,JNFF-6001_7,JUNCTION BOX,A,tightening bolts and nuts shall be done.
DCS-01,IN,JNFF-6001_7,JUNCTION BOX,A,Grounding installed and connected.
DCS-01,IN,JNFF-6001_7,JUNCTION BOX,C,cleaning all of JB.
DCS-01,IN,JNFF-6001_7,JUNCTION BOX,B,TOUCH UP JB JNFF 6001/4
DCS-01,IN,JNFF-7001,JUNCTION BOX,B,TOUCH UP JB JNFF 6001/4
DCS-01,IN,JNFF-7001,JUNCTION BOX,C,cleaning all of JB.
DCS-01,IN,JNFF-7001,JUNCTION BOX,A,Grounding installed and connected.
DCS-01,IN,JNFF-7001,JUNCTION BOX,A,tightening bolts and nuts shall be done.
DCS-01,IN,JNFF-7001,JUNCTION BOX,A,Name Plate should be install.(JNFF-7001-7)
DCS-01,IN,JNFF-7001,JUNCTION BOX,A,Termination shall be done.
DCS-01,IN,JNFF-7001,JUNCTION BOX,C,Filling of additional support holes should be done.
DCS-01,IN,JNFF-7001_2,JUNCTION BOX,B,cleaning  JB shall be done.
DCS-01,IN,JNFF-7001_2,JUNCTION BOX,B,Preservation  SHALL BE INSTALLED.
DCS-01,IN,JNFF-7001_2,JUNCTION BOX,C,tightening bolts and nuts shall be done.
DCS-01,IN,JNFF-7001_2,JUNCTION BOX,B,Touch up support shall be done.
DCS-01,IN,JNFF-7001_2,JUNCTION BOX,A,Earth jb Shall Be Installed and connected to the ground.
DCS-01,IN,JNFF-7001_2,JUNCTION BOX,C,Filling of additional support holes should be done.
DCS-01,IN,JNFF-7001_3,JUNCTION BOX,A,Earth OF JB Shall BE DONE.
DCS-01,IN,JNFF-7001_3,JUNCTION BOX,B,WIRRING DIAGRAM PUT IN DOOR OF JB
DCS-01,IN,JNFF-7001_3,JUNCTION BOX,C,Pereservation تجهیز انجام شود
DCS-01,IN,JNFF-7001_3,JUNCTION BOX,B,FULL BOLT OF JB SHALL BE DONE.
DCS-01,IN,JNFF-7001_3,JUNCTION BOX,B,  S.S CAP NEED TO INSTALL FOR JB
DCS-01,IN,JNFF-7001_3,JUNCTION BOX,A,JB INSTALL IS NOT ACCORDING TO DETAIL.
DCS-01,IN,JNFF-7001_4,JUNCTION BOX,A,JB INSTALL IS NOT ACCORDING TO DETAIL.
DCS-01,IN,JNFF-7001_4,JUNCTION BOX,B,  S.S CAP NEED TO INSTALL FOR JB
DCS-01,IN,JNFF-7001_4,JUNCTION BOX,B,FULL BOLT OF JB SHALL BE DONE.
DCS-01,IN,JNFF-7001_4,JUNCTION BOX,C,Pereservation تجهیز انجام شود
DCS-01,IN,JNFF-7001_4,JUNCTION BOX,B,WIRRING DIAGRAM PUT IN DOOR OF JB
DCS-01,IN,JNFF-7001_4,JUNCTION BOX,A,Earth OF JB Shall BE DONE.
DCS-01,IN,JNFF-7001_9,JUNCTION BOX,A,Earth jb Shall Be Installed and connected to the ground.
DCS-01,IN,JNFF-7001_9,JUNCTION BOX,C,JB SHALL BE SEALED.
DCS-01,IN,JNFF-7001_9,JUNCTION BOX,C,Filling of additional support holes should be done.
DCS-01,IN,JNFF-7001_9,JUNCTION BOX,A,Termination shall be done.
DCS-01,IN,JNFF-7001_9,JUNCTION BOX,B,Painting JB shall be done.
DCS-01,IN,JNFF-7001_9,JUNCTION BOX,B,Touch up support shall be done.
DCS-01,IN,JNFF-7001_9,JUNCTION BOX,C,cleaning all of JB.
DCS-01,IN,JNVS-9002,JUNCTION BOX,C,Filling of additional support holes should be done.
DCS-01,IN,JNVS-9002,JUNCTION BOX,A,Terminal numbering is not complete.
DCS-01,IN,JNVS-9002,JUNCTION BOX,C,cleaning all of JB.
DCS-01,IN,JNVS-9002,JUNCTION BOX,A,Termination shall be done.
DCS-01,IN,JNVS-9002,JUNCTION BOX,B,Touch up support shall be done.
DCS-01,IN,JNVS-9002,JUNCTION BOX,B,Touch up JB shall be done.
DCS-01,IN,JNVS-9002,JUNCTION BOX,A,Earthing /Bounding shall be done.
DCS-01,IN,JNVS-9002,JUNCTION BOX,A,Earth JB Shall Be Installed.
DCS-01,IN,JNVS-9002,JUNCTION BOX,C,Preservation JB SHALL BE INSTALLED.
DCS-01,IN,JNVS-9003,JUNCTION BOX,A,Termination shall be done.
DCS-01,IN,JNVS-9003,JUNCTION BOX,A,Terminal numbering is not complete.
DCS-01,IN,JNVS-9003,JUNCTION BOX,C,Filling of additional support holes should be done.
DCS-01,IN,JNVS-9003,JUNCTION BOX,A,Earth JB Shall Be Installed.
DCS-01,IN,JNVS-9003,JUNCTION BOX,C,Preservation JB SHALL BE INSTALLED.
DCS-01,IN,JNVS-9003,JUNCTION BOX,B,Touch up support shall be done.
DCS-01,IN,JNVS-9003,JUNCTION BOX,A,Earthing /Bounding shall be done.
DCS-01,IN,JNVS-9003,JUNCTION BOX,C,cleaning all of JB.
DCS-01,IN,JNVS-9003,JUNCTION BOX,B,Touch up JB shall be done.
DCS-01,IN,JNVS-9011,JUNCTION BOX,B,Filling of additional support holes should be done.
DCS-01,IN,JNVS-9011,JUNCTION BOX,B,Touch up support shall be done.
DCS-01,IN,JNVS-9011,JUNCTION BOX,B,Touch up JB shall be done.
DCS-01,IN,JNVS-9011,JUNCTION BOX,A,Termination shall be done.
DCS-01,IN,JNVS-9011,JUNCTION BOX,A,Earth jb Shall Be Installed and connected to the ground.
DCS-01,IN,LHSP-9001,CABLE,A,Tag no(s.s) shall be install.
120-05,EL,MAE-2026-01,Local_Control_Station,A,تجهیز مطابق مدارک نصب نشده است
120-05,EL,MAE-2026-01,Local_Control_Station,A,ارت تجهیز نصب شود
120-05,EL,MAE-2026-01,Local_Control_Station,B,پلیسه گیری و تاچ آپ سه لایه ساپورت انجام شود
120-05,EL,MAE-2026-01,Local_Control_Station,C,Pereservation تجهیز انجام شود
120-05,EL,MAE-2026-01,Local_Control_Station,A,فول بولت کردن تجهیز به ساپورت
120-05,EL,MAE-2026-01,Local_Control_Station,A,سربندی تجهیز انجام شود
120-05,EL,MAE-2026-01,Local_Control_Station,A,فول جوش کردن ساپورت
120-05,EL,MAE-2026-02,Local_Control_Station,A,ارت تجهیز نصب شود
120-05,EL,MAE-2026-02,Local_Control_Station,B,پلیسه گیری و تاچ آپ سه لایه ساپورت انجام شود
120-05,EL,MAE-2026-02,Local_Control_Station,C,Pereservation تجهیز انجام شود
120-05,EL,MAE-2026-02,Local_Control_Station,A,سربندی تجهیز انجام شود
120-05,EL,MAE-2026-02,Local_Control_Station,A,فول جوش کردن ساپورت
120-05,EL,MAE-2026-03,Local_Control_Station,A,ارت تجهیز نصب شود
120-05,EL,MAE-2026-03,Local_Control_Station,B,پلیسه گیری و تاچ آپ سه لایه ساپورت انجام شود
120-05,EL,MAE-2026-03,Local_Control_Station,C,Pereservation تجهیز انجام شود
120-05,EL,MAE-2026-03,Local_Control_Station,A,سربندی تجهیز انجام شود
120-05,EL,MAE-2026-03,Local_Control_Station,A,فول جوش کردن ساپورت
120-05,EL,MAE-2026-04,Local_Control_Station,A,ارت تجهیز نصب شود
120-05,EL,MAE-2026-04,Local_Control_Station,B,پلیسه گیری و تاچ آپ سه لایه ساپورت انجام شود
120-05,EL,MAE-2026-04,Local_Control_Station,C,Pereservation تجهیز انجام شود
120-05,EL,MAE-2026-04,Local_Control_Station,A,سربندی تجهیز انجام شود
120-05,EL,MAE-2026-04,Local_Control_Station,A,فول جوش کردن ساپورت
120-05,EL,MAE-2026-05,Local_Control_Station,A,ارت تجهیز نصب شود
120-05,EL,MAE-2026-05,Local_Control_Station,B,پلیسه گیری و تاچ آپ سه لایه ساپورت انجام شود
120-05,EL,MAE-2026-05,Local_Control_Station,C,Pereservation تجهیز انجام شود
120-05,EL,MAE-2026-05,Local_Control_Station,A,سربندی تجهیز انجام شود
120-05,EL,MAE-2026-05,Local_Control_Station,A,فول جوش کردن ساپورت
120-05,EL,MAE-2026-06,Local_Control_Station,A,تجهیز مطابق مدارک نصب نشده است
120-05,EL,MAE-2026-06,Local_Control_Station,A,ارت تجهیز نصب شود
120-05,EL,MAE-2026-06,Local_Control_Station,B,پلیسه گیری و تاچ آپ سه لایه ساپورت انجام شود
120-05,EL,MAE-2026-06,Local_Control_Station,C,Pereservation تجهیز انجام شود
120-05,EL,MAE-2026-06,Local_Control_Station,A,فول بولت کردن تجهیز به ساپورت
120-05,EL,MAE-2026-06,Local_Control_Station,A,سربندی تجهیز انجام شود
120-05,EL,MAE-2026-06,Local_Control_Station,A,فول جوش کردن ساپورت
120-05,EL,MAE-2026-07,Local_Control_Station,A,تجهیز مطابق مدارک نصب نشده است
120-05,EL,MAE-2026-07,Local_Control_Station,A,ارت تجهیز نصب شود
120-05,EL,MAE-2026-07,Local_Control_Station,B,پلیسه گیری و تاچ آپ سه لایه ساپورت انجام شود
120-05,EL,MAE-2026-07,Local_Control_Station,C,Pereservation تجهیز انجام شود
120-05,EL,MAE-2026-07,Local_Control_Station,A,فول بولت کردن تجهیز به ساپورت
120-05,EL,MAE-2026-07,Local_Control_Station,A,سربندی تجهیز انجام شود
120-05,EL,MAE-2026-07,Local_Control_Station,A,فول جوش کردن ساپورت
120-05,EL,MAE-2026-08,Local_Control_Station,A,ارت تجهیز نصب شود
120-05,EL,MAE-2026-08,Local_Control_Station,B,پلیسه گیری و تاچ آپ سه لایه ساپورت انجام شود
120-05,EL,MAE-2026-08,Local_Control_Station,C,Pereservation تجهیز انجام شود
120-05,EL,MAE-2026-08,Local_Control_Station,A,سربندی تجهیز انجام شود
120-05,EL,MAE-2026-08,Local_Control_Station,A,فول جوش کردن ساپورت
120-06,EL,MAE-2026-09,Local_Control_Station,A,ارت تجهیز نصب شود
120-06,EL,MAE-2026-09,Local_Control_Station,B,پلیسه گیری و تاچ آپ سه لایه ساپورت انجام شود
120-06,EL,MAE-2026-09,Local_Control_Station,C,Pereservation تجهیز انجام شود
120-06,EL,MAE-2026-09,Local_Control_Station,A,سربندی تجهیز انجام شود
120-06,EL,MAE-2026-09,Local_Control_Station,A,فول جوش کردن ساپورت
120-06,EL,MAE-2026-10,Local_Control_Station,A,ارت تجهیز نصب شود
120-06,EL,MAE-2026-10,Local_Control_Station,B,پلیسه گیری و تاچ آپ سه لایه ساپورت انجام شود
120-06,EL,MAE-2026-10,Local_Control_Station,C,Pereservation تجهیز انجام شود
120-06,EL,MAE-2026-10,Local_Control_Station,A,سربندی تجهیز انجام شود
120-06,EL,MAE-2026-10,Local_Control_Station,A,فول جوش کردن ساپورت
120-06,EL,MAE-2026-11,Local_Control_Station,A,ارت تجهیز نصب شود
120-06,EL,MAE-2026-11,Local_Control_Station,B,پلیسه گیری و تاچ آپ سه لایه ساپورت انجام شود
120-06,EL,MAE-2026-11,Local_Control_Station,C,Pereservation تجهیز انجام شود
120-06,EL,MAE-2026-11,Local_Control_Station,A,سربندی تجهیز انجام شود
120-06,EL,MAE-2026-11,Local_Control_Station,A,فول جوش کردن ساپورت
120-06,EL,MAE-2026-12,Local_Control_Station,A,ارت تجهیز نصب شود
120-06,EL,MAE-2026-12,Local_Control_Station,B,پلیسه گیری و تاچ آپ سه لایه ساپورت انجام شود
120-06,EL,MAE-2026-12,Local_Control_Station,C,Pereservation تجهیز انجام شود
120-06,EL,MAE-2026-12,Local_Control_Station,A,سربندی تجهیز انجام شود
120-06,EL,MAE-2026-12,Local_Control_Station,A,فول جوش کردن ساپورت
120-06,EL,MAE-3002_1-01,Local_Control_Station,A,ارت تجهیز نصب شود
120-06,EL,MAE-3002_1-01,Local_Control_Station,A,فول بولت کردن تجهیز به ساپورت
120-06,EL,MAE-3002_1-01,Local_Control_Station,B,سیل کردن سوراخ های اضافی ساپورت تجهیز
120-06,EL,MAE-3002_1-01,Local_Control_Station,B,پلیسه گیری و تاچ آپ سه لایه ساپورت انجام شود
120-06,EL,MAE-3002_1-01,Local_Control_Station,C,Pereservation تجهیز انجام شود
120-06,EL,MAE-3002_1-01,Local_Control_Station,A,ناترازی تجهیز ات نصب شده اصلاح شود
120-06,EL,MAE-3002_1-01,Local_Control_Station,A,ناترازی ساپورت نصب شده اصلاح شود
120-06,EL,MAE-3002_1-01,Local_Control_Station,A,سربندی تجهیز انجام شود
120-06,EL,MAE-3002_1-01,Local_Control_Station,C,ASBUILT مدارک انجام شود
120-06,EL,MAE-3002_1-03,Local_Control_Station,A,ارت تجهیز نصب شود
120-06,EL,MAE-3002_1-03,Local_Control_Station,A,فول بولت کردن تجهیز به ساپورت
120-06,EL,MAE-3002_1-03,Local_Control_Station,B,سیل کردن سوراخ های اضافی ساپورت تجهیز
120-06,EL,MAE-3002_1-03,Local_Control_Station,B,پلیسه گیری و تاچ آپ سه لایه ساپورت انجام شود
120-06,EL,MAE-3002_1-03,Local_Control_Station,C,Pereservation تجهیز انجام شود
120-06,EL,MAE-3002_1-03,Local_Control_Station,A,ناترازی تجهیز ات نصب شده اصلاح شود
120-06,EL,MAE-3002_1-03,Local_Control_Station,A,ناترازی ساپورت نصب شده اصلاح شود
120-06,EL,MAE-3002_1-03,Local_Control_Station,A,سربندی تجهیز انجام شود
120-06,EL,MAE-3002_1-03,Local_Control_Station,C,ASBUILT مدارک انجام شود
120-06,EL,MAE-3002_1-05,Local_Control_Station,A,ارت تجهیز نصب شود
120-06,EL,MAE-3002_1-05,Local_Control_Station,A,فول بولت کردن تجهیز به ساپورت
120-06,EL,MAE-3002_1-05,Local_Control_Station,B,سیل کردن سوراخ های اضافی ساپورت تجهیز
120-06,EL,MAE-3002_1-05,Local_Control_Station,B,پلیسه گیری و تاچ آپ سه لایه ساپورت انجام شود
120-06,EL,MAE-3002_1-05,Local_Control_Station,C,Pereservation تجهیز انجام شود
120-06,EL,MAE-3002_1-05,Local_Control_Station,A,ناترازی تجهیز ات نصب شده اصلاح شود
120-06,EL,MAE-3002_1-05,Local_Control_Station,A,ناترازی ساپورت نصب شده اصلاح شود
120-06,EL,MAE-3002_1-05,Local_Control_Station,A,سربندی تجهیز انجام شود
120-06,EL,MAE-3002_1-05,Local_Control_Station,C,ASBUILT مدارک انجام شود
120-06,EL,MAE-3002_1-07,Local_Control_Station,A,ارت تجهیز نصب شود
120-06,EL,MAE-3002_1-07,Local_Control_Station,A,فول بولت کردن تجهیز به ساپورت
120-06,EL,MAE-3002_1-07,Local_Control_Station,B,سیل کردن سوراخ های اضافی ساپورت تجهیز
120-06,EL,MAE-3002_1-07,Local_Control_Station,B,پلیسه گیری و تاچ آپ سه لایه ساپورت انجام شود
120-06,EL,MAE-3002_1-07,Local_Control_Station,C,Pereservation تجهیز انجام شود
120-06,EL,MAE-3002_1-07,Local_Control_Station,A,ناترازی تجهیز ات نصب شده اصلاح شود
120-06,EL,MAE-3002_1-07,Local_Control_Station,A,ناترازی ساپورت نصب شده اصلاح شود
120-06,EL,MAE-3002_1-07,Local_Control_Station,A,سربندی تجهیز انجام شود
120-06,EL,MAE-3002_1-07,Local_Control_Station,C,ASBUILT مدارک انجام شود
120-06,EL,MAE-3002_2-01,Local_Control_Station,A,ارت تجهیز نصب شود
120-06,EL,MAE-3002_2-01,Local_Control_Station,A,فول بولت کردن تجهیز به ساپورت
120-06,EL,MAE-3002_2-01,Local_Control_Station,B,سیل کردن سوراخ های اضافی ساپورت تجهیز
120-06,EL,MAE-3002_2-01,Local_Control_Station,B,پلیسه گیری و تاچ آپ سه لایه ساپورت انجام شود
120-06,EL,MAE-3002_2-01,Local_Control_Station,C,Pereservation تجهیز انجام شود
120-06,EL,MAE-3002_2-01,Local_Control_Station,A,ناترازی تجهیز ات نصب شده اصلاح شود
120-06,EL,MAE-3002_2-01,Local_Control_Station,A,ناترازی ساپورت نصب شده اصلاح شود
120-06,EL,MAE-3002_2-01,Local_Control_Station,A,سربندی تجهیز انجام شود
120-06,EL,MAE-3002_2-01,Local_Control_Station,C,ASBUILT مدارک انجام شود
120-06,EL,MAE-3002_2-03,Local_Control_Station,A,ارت تجهیز نصب شود
120-06,EL,MAE-3002_2-03,Local_Control_Station,A,فول بولت کردن تجهیز به ساپورت
120-06,EL,MAE-3002_2-03,Local_Control_Station,B,سیل کردن سوراخ های اضافی ساپورت تجهیز
120-06,EL,MAE-3002_2-03,Local_Control_Station,B,پلیسه گیری و تاچ آپ سه لایه ساپورت انجام شود
120-06,EL,MAE-3002_2-03,Local_Control_Station,C,Pereservation تجهیز انجام شود
120-06,EL,MAE-3002_2-03,Local_Control_Station,A,ناترازی تجهیز ات نصب شده اصلاح شود
120-06,EL,MAE-3002_2-03,Local_Control_Station,A,ناترازی ساپورت نصب شده اصلاح شود
120-06,EL,MAE-3002_2-03,Local_Control_Station,A,سربندی تجهیز انجام شود
120-06,EL,MAE-3002_2-03,Local_Control_Station,C,ASBUILT مدارک انجام شود
120-06,EL,MAE-3002_2-05,Local_Control_Station,A,ارت تجهیز نصب شود
120-06,EL,MAE-3002_2-05,Local_Control_Station,A,فول بولت کردن تجهیز به ساپورت
120-06,EL,MAE-3002_2-05,Local_Control_Station,B,سیل کردن سوراخ های اضافی ساپورت تجهیز
120-06,EL,MAE-3002_2-05,Local_Control_Station,B,پلیسه گیری و تاچ آپ سه لایه ساپورت انجام شود
120-06,EL,MAE-3002_2-05,Local_Control_Station,C,Pereservation تجهیز انجام شود
120-06,EL,MAE-3002_2-05,Local_Control_Station,A,ناترازی تجهیز ات نصب شده اصلاح شود
120-06,EL,MAE-3002_2-05,Local_Control_Station,A,ناترازی ساپورت نصب شده اصلاح شود
120-06,EL,MAE-3002_2-05,Local_Control_Station,A,سربندی تجهیز انجام شود
120-06,EL,MAE-3002_2-05,Local_Control_Station,C,ASBUILT مدارک انجام شود
120-06,EL,MAE-3002_2-07,Local_Control_Station,A,ارت تجهیز نصب شود
120-06,EL,MAE-3002_2-07,Local_Control_Station,A,فول بولت کردن تجهیز به ساپورت
120-06,EL,MAE-3002_2-07,Local_Control_Station,B,سیل کردن سوراخ های اضافی ساپورت تجهیز
120-06,EL,MAE-3002_2-07,Local_Control_Station,B,پلیسه گیری و تاچ آپ سه لایه ساپورت انجام شود
120-06,EL,MAE-3002_2-07,Local_Control_Station,C,Pereservation تجهیز انجام شود
120-06,EL,MAE-3002_2-07,Local_Control_Station,A,ناترازی تجهیز ات نصب شده اصلاح شود
120-06,EL,MAE-3002_2-07,Local_Control_Station,A,ناترازی ساپورت نصب شده اصلاح شود
120-06,EL,MAE-3002_2-07,Local_Control_Station,A,سربندی تجهیز انجام شود
120-06,EL,MAE-3002_2-07,Local_Control_Station,C,ASBUILT مدارک انجام شود
120-06,EL,MAE-3002_3-01,Local_Control_Station,A,ارت تجهیز نصب شود
120-06,EL,MAE-3002_3-01,Local_Control_Station,A,فول بولت کردن تجهیز به ساپورت
120-06,EL,MAE-3002_3-01,Local_Control_Station,B,سیل کردن سوراخ های اضافی ساپورت تجهیز
